snapped_at,price,market_cap,total_volume
2025-06-26 00:00:00 UTC,1.09820835534007,638516719.6599172,2128090.2017978034
2025-06-27 00:00:00 UTC,1.08815707706685,632602967.2682235,1161876.4212634256
2025-06-28 00:00:00 UTC,1.0935369144848075,635788842.5223821,2286135.503835322
2025-06-29 00:00:00 UTC,1.0923064205603987,635017520.8981861,269844.26108506555
2025-06-30 00:00:00 UTC,1.085250955824163,630913465.4710174,865526.8032419315
2025-07-01 00:00:00 UTC,1.0910837845535366,634309804.616517,378251.48058789904
2025-07-02 00:00:00 UTC,1.0919586276281201,634765791.6520617,160505.6533985391
2025-07-03 00:00:00 UTC,1.0947609924532526,636506460.055241,879776.3229018481
2025-07-04 00:00:00 UTC,1.094630124620463,636328993.4346783,532316.039055887
2025-07-05 00:00:00 UTC,1.1045602314339642,642129522.872599,1037145.3088292109
2025-07-06 00:00:00 UTC,1.0911567517159988,634291228.3204103,265903.96613093105
2025-07-07 00:00:00 UTC,1.092352133807607,635068148.8409716,245778.09266627653
2025-07-08 00:00:00 UTC,1.0901571961469632,633785318.246648,509001.849218426
2025-07-09 00:00:00 UTC,1.091564136392238,634541838.094363,243925.445685901
2025-07-10 00:00:00 UTC,1.079831036402852,627815161.8344206,1024106.0718781961
2025-07-11 00:00:00 UTC,1.079526645649513,627602250.416936,2058315.9391152859
2025-07-12 00:00:00 UTC,1.0915383453345973,634588823.6751498,469937.4627667523
2025-07-13 00:00:00 UTC,1.0926519760295677,635232897.4064549,1243677.1137417343
2025-07-14 00:00:00 UTC,1.0941440797461544,635968922.7637267,188215.27092621618
2025-07-15 00:00:00 UTC,1.087770083624013,632406688.2049698,2734654.760566191
2025-07-16 00:00:00 UTC,1.091548058820625,634616050.6844546,2325000.211857066
2025-07-17 00:00:00 UTC,1.089827278801362,633580452.70244,1002863.1942052878
2025-07-18 00:00:00 UTC,1.0926452873703847,628565726.4307971,108550.79413830682
2025-07-19 00:00:00 UTC,1.0948479204756933,636486337.2282981,1459882.6154928294
2025-07-20 00:00:00 UTC,1.0950575667775537,636643477.7924378,327056.1129924859
2025-07-21 00:00:00 UTC,1.0864871363535038,631478405.6534973,1449826.8417470604
2025-07-22 00:00:00 UTC,1.0881907577243934,683157685.0067352,1880527.7474091018
2025-07-23 00:00:00 UTC,1.0841771935781175,687126792.3458103,2740746.3573870906
2025-07-24 00:00:00 UTC,1.0757540616926915,687215755.3660032,4054452.768017562
2025-07-25 00:00:00 UTC,1.0937850790742483,686688553.490354,3430767.4585329327
2025-07-26 00:00:00 UTC,1.0934641937561018,680967479.0660689,956444.274019807
2025-07-27 00:00:00 UTC,1.0930892516612984,679799438.2897489,955481.5760036992
2025-07-28 00:00:00 UTC,1.0876332402145488,677346401.3014883,440827.55387021886
2025-07-29 00:00:00 UTC,1.088771581010614,683584485.6364236,268740.0518826194
2025-07-30 00:00:00 UTC,1.0843339019794016,680711951.7447693,323208.9828100267
2025-07-31 00:00:00 UTC,1.0905578681153834,684621445.5781295,3053507.062169054
2025-08-01 00:00:00 UTC,1.084473379054737,680754312.7130983,1304945.6336481117
2025-08-02 00:00:00 UTC,1.1059893037332194,694298998.8308897,3085284.8065092154
2025-08-03 00:00:00 UTC,1.0748278951098096,674723979.7178559,1963938.1942734816
2025-08-04 00:00:00 UTC,1.0944717736980338,685531984.9722471,774467.5030069515
2025-08-05 00:00:00 UTC,1.0808310962581602,678518908.3785633,650803.15217486
2025-08-06 00:00:00 UTC,1.0996777828484945,690304225.1639994,475883.8634234632
2025-08-07 00:00:00 UTC,1.0791229014973907,677529166.164096,1759850.26297832
2025-08-08 00:00:00 UTC,1.0815820624258092,679084935.4182947,2278452.7544518984
2025-08-09 00:00:00 UTC,1.087558465953266,683637199.8134587,852510.9132835482
2025-08-10 00:00:00 UTC,1.0776130996442548,676494831.0820538,644850.8903999719
2025-08-11 00:00:00 UTC,1.0786631893648746,677154014.3466179,473642.37169549
2025-08-12 00:00:00 UTC,1.083986583785067,680535907.5011252,765508.3150219141
2025-08-13 00:00:00 UTC,1.0842350886499117,675785709.3307531,486922.6905098659
2025-08-14 00:00:00 UTC,1.0790179182316157,676691768.9402603,1150738.419293446
2025-08-15 00:00:00 UTC,1.100233065038946,690651601.6533314,962946.5136500638
2025-08-16 00:00:00 UTC,1.076145855987643,676593542.167922,1789018.4210254687
2025-08-17 00:00:00 UTC,1.0664109452733155,669452354.4092674,426340.156593116
2025-08-18 00:00:00 UTC,1.0801886849552909,678109741.1231247,665772.4127293185
2025-08-19 00:00:00 UTC,1.0938772883533538,686739002.619433,3289287.5567457112
2025-08-20 00:00:00 UTC,1.0831555757625397,679939116.402181,1159498.5654162876
2025-08-21 00:00:00 UTC,1.080544337500912,678353002.5956645,1213655.557921058
2025-08-22 00:00:00 UTC,1.075852230911809,675450361.028277,987413.651642361
2025-08-23 00:00:00 UTC,1.0736868435649958,676064346.1988009,3021900.4373590928
2025-08-24 00:00:00 UTC,1.074877208103288,673597135.1157252,1126692.570566229
2025-08-25 00:00:00 UTC,1.073488447499367,672732905.644471,1164576.6952858916
2025-08-26 00:00:00 UTC,1.0828408361236455,678637288.1571066,1059505.3720655048
2025-08-27 00:00:00 UTC,1.0791228963275796,676262072.0099745,2068091.9807975618
2025-08-28 00:00:00 UTC,1.0831231523773708,678765037.3654921,484638.70377064805
2025-08-29 00:00:00 UTC,1.0779008068603089,675499249.4259727,1137045.8595918452
2025-08-30 00:00:00 UTC,1.0728885606737435,672356042.4383864,992624.0753584405
2025-08-31 00:00:00 UTC,1.0774624020027281,675221959.6135744,883276.5890317395
2025-09-01 00:00:00 UTC,1.0785504145095925,675906627.4402329,463665.80457094725
2025-09-02 00:00:00 UTC,1.067774262664229,669151372.3064154,1704199.547669329
2025-09-03 00:00:00 UTC,1.0747661078446393,673558573.0835136,972844.2872085654
2025-09-04 00:00:00 UTC,1.090089683638616,682913305.9191602,236356.70808722958
2025-09-05 00:00:00 UTC,1.076661632607873,674747587.1654912,1329835.0542379576
2025-09-06 00:00:00 UTC,1.0878251276869686,681742428.0911484,706180.1115030284
2025-09-07 00:00:00 UTC,1.0844422441984174,679599678.7375412,718454.079192813
2025-09-08 00:00:00 UTC,1.0821551490480668,678203456.5836147,215304.3816136639
2025-09-09 00:00:00 UTC,1.077575303264913,675330939.845704,1323327.5418603448
2025-09-10 00:00:00 UTC,1.081415322047029,677737127.1834828,732200.0370168517
2025-09-11 00:00:00 UTC,1.0871243472776884,681262964.6401304,3410938.1750024306
2025-09-12 00:00:00 UTC,1.099588679060465,685325692.8704493,1373137.5764676158
2025-09-13 00:00:00 UTC,1.0880092780589634,681926742.6965413,1137152.1869937524
2025-09-14 00:00:00 UTC,1.0845624641413838,679604443.9140784,370343.9973120074
2025-09-15 00:00:00 UTC,1.0783286868467472,675802866.2759341,838179.69240297
2025-09-16 00:00:00 UTC,1.0845124687197651,679681858.9834908,1893303.0315248256
2025-09-17 00:00:00 UTC,1.0787875285292017,675531409.8164287,301438.76826740534
2025-09-18 00:00:00 UTC,1.0798496412211034,676725807.994546,1815533.9302474628
2025-09-19 00:00:00 UTC,1.0969109562284634,687450299.5860912,1259637.4876634236
